1615, 303.74
1616, 475.93
1617, 133.88
1618, 1065.61
1619, 943.48
1620, 266.35
1621, 760.75
1622, 751.70
1623, 346.68
1624, 413.95
1625, 1193.23
1626, 1401.41
1627, 669.81
1628, 667.33
1629, 620.10
1630, 567.15
1631, 838.27
1632, 478.41
1633, 945.92
1634, 1054.32
1635, 236.19
1636, 552.58
1637, 385.79
1638, 1663.25
1639, 764.73
1640, 516.00
1641, 759.37
1642, 1378.77
1643, 1086.77
1644, 910.40
1645, 277.77
1646, 1303.71
1647, 1226.77
1648, 1128.88
1649, 785.69
1650, 595.84
1651, 579.80
1652, 733.67
1653, 243.43
1654, 844.59
1655, 999.13
1656, 896.83
1657, 725.32
1658, 1071.64
1659, 852.93
1660, 276.91
1661, 283.88
1662, 1121.06
1663, 703.57
1664, 781.65
1665, 647.69
1666, 400.56
1667, 539.72
1668, 887.60
1669, 762.34
1670, 332.85
1671, 664.83
1672, 514.76
1673, 482.17
1674, 1383.30
1675, 1324.60
1676, 235.43
1677, 394.43
1678, 400.15
1679, 1302.79
1680, 515.34
1681, 269.05
1682, 240.40
1683, 575.10
1684, 664.39
1685, 275.46
1686, 562.56
1687, 318.98
1688, 548.25
1689, 709.98
1690, 307.33
1691, 973.68
1692, 1290.18
1693, 898.89
1694, 315.20
1695, 643.57
1696, 923.46
1697, 311.54
1698, 992.59
1699, 1227.50
1700, 715.86
1701, 538.30
1702, 787.21
1703, 952.44
1704, 404.50
1705, 1654.06
1706, 455.90
1707, 1016.23
1708, 815.07
1709, 377.45
1710, 1299.34
1711, 357.06
1712, 934.47
1713, 687.07
1714, 701.95
1715, 1170.26
1716, 963.20
1717, 929.60
1718, 861.41
1719, 506.73
1720, 748.02
1721, 1160.15
1722, 1341.31
1723, 737.13
1724, 814.72
1725, 597.41
1726, 321.37
1727, 651.84
1728, 1560.70
1729, 1016.45
1730, 503.05
1731, 825.53
1732, 832.80
1733, 1142.91
1734, 1124.53
1735, 1717.84
1736, 800.47
1737, 671.62
1738, 499.64
1739, 969.50
1740, 839.41
1741, 752.75
1742, 714.20
1743, 492.98
1744, 877.05
1745, 742.05
1746, 606.05
1747, 516.25
1748, 841.14
1749, 316.57
1750, 505.36
1751, 902.98
1752, 939.25
1753, 319.13
1754, 217.78
1755, 550.72
1756, 1185.30
1757, 283.77
1758, 463.42
1759, 553.36
1760, 672.78
1761, 949.46
1762, 698.06
1763, 651.66
1764, 450.62
1765, 1358.00
1766, 443.87
1767, 403.45
1768, 796.88
1769, 447.14
1770, 673.18
1771, 471.16
1772, 801.54
1773, 697.12
1774, 489.20
1775, 736.91
1776, 125.20
1777, 1034.00
1778, 135.36
1779, 578.29
1780, 958.33
1781, 1007.29
1782, 235.36
1783, 986.99
1784, 1337.99
1785, 988.78
1786, 295.79
1787, 325.48
1788, 934.67
1789, 701.38
1790, 259.23
1791, 646.38
1792, 96.79
1793, 184.14
1794, 570.17
1795, 575.06
1796, 950.59
1797, 225.49
1798, 361.56
1799, 676.92
1800, 636.19
1801, 339.91
1802, 434.19
1803, 822.99
1804, 423.98
1805, 1183.64
1806, 812.29
1807, 277.55
1808, 418.21
1809, 505.61
1810, 751.01
1811, 1028.18
1812, 635.39
1813, 1159.12
1814, 405.70
1815, 1092.75
1816, 707.18
1817, 744.95
1818, 505.03
1819, 285.07
1820, 243.47
1821, 1103.36
1822, 696.04
1823, 1058.35
1824, 653.93
1825, 425.65
1826, 668.52
1827, 502.46
1828, 581.29
1829, 1415.51
1830, 399.50
1831, 141.12
1832, 641.52
1833, 418.58
1834, 190.03
1835, 916.43
1836, 377.68
1837, 794.61
1838, 897.65
1839, 680.51
1840, 676.20
1841, 971.42
1842, 811.82
1843, 716.91
1844, 302.54
1845, 1294.33
1846, 1404.06
1847, 664.71
1848, 190.42
1849, 473.68
1850, 849.90
1851, 655.59
1852, 1124.59
1853, 1747.12
1854, 852.24
1855, 355.95
1856, 1422.68
1857, 1081.90
1858, 435.21
1859, 418.89
1860, 789.73
1861, 1535.11
1862, 869.69
1863, 769.80
1864, 715.80
1865, 368.08
1866, 1111.87
1867, 361.99
1868, 1370.70
1869, 838.59
1870, 762.61
1871, 800.86
1872, 1730.70
1873, 990.66
1874, 419.12
1875, 1017.43
1876, 843.09
1877, 1320.19
1878, 389.92
1879, 603.44
1880, 252.40
1881, 380.86
1882, 605.42
1883, 1203.72
1884, 263.66
1885, 1081.81
1886, 154.93
1887, 609.47
1888, 716.70
1889, 1559.81
1890, 920.87
1891, 676.96
1892, 538.22
1893, 1132.24
1894, 902.22
1895, 577.72
1896, 275.25
1897, 694.01
1898, 477.57
1899, 951.20
1900, 906.77
1901, 1091.64
1902, 284.06
1903, 753.01
1904, 850.30
1905, 564.16
1906, 475.67
1907, 140.87
1908, 798.66
1909, 1234.47
1910, 1042.37
1911, 758.27
1912, 297.73
1913, 807.56
1914, 658.79
1915, 912.27
1916, 1008.02
1917, 729.21
1918, 931.82
1919, 308.40
1920, 720.12
1921, 1599.03
1922, 373.28
1923, 792.69
1924, 389.68
1925, 1322.49
1926, 1013.68
1927, 974.02
1928, 1022.81
1929, 739.94
1930, 378.79
1931, 354.98
1932, 648.14
1933, 996.42
1934, 1468.42
1935, 508.75
1936, 695.95
1937, 530.44
1938, 486.87
1939, 1705.15
1940, 308.80
1941, 529.23
1942, 1281.30
1943, 764.23
1944, 622.59
1945, 910.39
1946, 856.01
1947, 189.67
1948, 274.20
1949, 588.87
1950, 805.33
1951, 817.27
1952, 132.84
1953, 353.24
1954, 743.82
1955, 419.53
1956, 1604.83
1957, 408.37
1958, 486.12
1959, 1255.06
1960, 541.86
1961, 2070.73
1962, 416.63
1963, 408.67
1964, 400.72
1965, 179.82
1966, 436.53
1967, 219.24
1968, 937.65
1969, 1464.92
1970, 171.99
1971, 540.08
1972, 1296.47
1973, 473.33
1974, 331.49
1975, 223.50
1976, 1308.33
1977, 527.00
1978, 351.27
1979, 191.38
1980, 401.50
1981, 1022.08
1982, 479.49
1983, 747.29
1984, 172.80
1985, 621.58
1986, 977.16
1987, 845.41
1988, 655.95
1989, 376.66
1990, 631.35
1991, 375.82
1992, 1067.29
1993, 1003.47
1994, 888.35
1995, 688.43
1996, 1454.07
1997, 1096.04
1998, 638.35
1999, 755.31
2000, 938.26
2001, 365.26
2002, 134.39
2003, 563.79
2004, 1640.19
2005, 788.17
2006, 602.95
2007, 291.89
2008, 56.53
2009, 277.61
2010, 946.61
2011, 700.55
2012, 932.16
2013, 1613.85
2014, 745.84
2015, 763.18
2016, 1122.76
2017, 637.27
2018, 655.91
2019, 171.10
2020, 938.53
2021, 841.85
2022, 859.65
2023, 730.48
2024, 1214.92
2025, 513.44
2026, 1338.22
2027, 346.79
2028, 418.41
2029, 283.90
2030, 552.85
2031, 1317.70
2032, 1157.65
2033, 1073.78
2034, 298.36
2035, 523.96
2036, 704.78
2037, 280.16
2038, 384.34
2039, 369.19
2040, 260.98
2041, 1242.66
2042, 1166.89
2043, 110.63
2044, 698.38
2045, 1061.31
2046, 527.85
2047, 900.19
=== END ===


=== BATCH 0 ===
0, 2089472.50
1, 2318.51
2, 7953.84
3, 5937.00
4, 3866.81
5, 877.55
6, 1276.77
7, 12352.68
8, 5358.37
9, 4243.37
10, 8954.44
11, 6575.94
12, 2079.06
13, 8047.53
14, 12619.18
15, 4877.77
16, 21532.12
17, 4768.37
18, 22244.33
19, 12019.19
20, 6536.41
21, 3150.57
22, 7936.23
23, 6826.83
24, 13408.83
25, 10344.65
26, 6230.38
27, 5146.24
28, 10676.90
29, 10297.76
30, 4473.69
31, 6354.32
32, 14024.80
33, 16944.86
34, 6502.24
35, 7101.74
36, 13476.91
37, 6418.10
38, 5769.79
39, 5314.14
40, 3376.52
41, 9937.68
42, 4750.33
43, 10279.57
44, 5807.85
45, 6728.33
46, 9147.16
47, 5153.48
48, 3727.05
49, 1551.46
50, 2180.29
51, 6870.51
52, 5074.41
53, 7457.13
54, 4777.11
55, 8880.31
56, 3209.80
57, 4795.56
58, 2394.94
59, 3859.24
60, 8089.52
61, 2366.16
62, 2662.95
63, 4023.81
64, 4778.14
65, 1718.13
66, 9300.28
67, 1520.10
68, 1981.43
69, 4973.72
70, 3580.32
71, 5973.53
72, 2693.32
73, 4571.72
74, 1461.59
75, 6571.16
76, 8820.99
77, 3751.43
78, 4245.24
79, 3212.48
80, 4784.67
81, 2602.31
82, 5000.42
83, 5354.72
84, 1229.34
85, 4740.72
86, 3113.52
87, 4455.27
88, 2961.47
89, 3302.59
90, 2110.25
91, 3015.20
92, 4800.36
93, 5679.55
94, 3802.11
95, 846.47
96, 3633.14
97, 4587.17
98, 1302.10
99, 908.62
100, 5174.71
101, 2627.49
102, 2114.35
103, 3266.52
104, 3286.53
105, 4864.26
106, 949.43
107, 3233.46
108, 640.48
109, 1185.21
110, 14232.82
111, 5562.41
112, 4045.99
113, 2635.10
114, 2003.36
115, 5804.32
116, 2831.08
117, 2216.55
118, 3804.05
119, 3293.29
120, 3588.26
121, 5174.52
122, 2330.28
123, 2269.81
124, 1610.44
125, 5489.29
126, 3884.76
127, 7293.32
128, 4942.21
129, 3696.81
130, 1872.63
131, 4000.78
132, 6357.18
133, 1081.36
134, 4272.84
135, 4894.82
136, 6230.96
137, 1342.56
138, 5137.12
139, 2345.39
140, 2957.81
141, 2921.50
142, 1981.70
143, 6380.58
144, 5391.08
145, 2296.90
146, 6176.23
147, 2486.96
148, 4117.34
149, 3563.92
150, 265.56
151, 3722.55
152, 5406.22
153, 4249.21
154, 3719.96
155, 2581.90
156, 1213.13
157, 7613.15
158, 2897.54
159, 3855.28
160, 4836.04
161, 6617.47
162, 4653.79
163, 4895.61
164, 1452.96
165, 5018.90
166, 4215.16
167, 4069.87
168, 4869.36
169, 5540.99
170, 5818.03
171, 2275.63
172, 3529.89
173, 4157.56
174, 237.51
175, 4705.12
176, 561.16
177, 2942.66
178, 3046.06
179, 2946.41
180, 3740.10
181, 2096.02
182, 787.32
183, 1648.07
184, 4021.42
185, 3919.67
186, 3819.73
187, 2561.34
188, 2984.66
189, 2498.86
190, 3211.96
191, 2278.76
192, 717.68
193, 4123.58
194, 2186.46
195, 1442.08
196, 2252.51
197, 2303.12
198, 2377.96
199, 1343.28
200, 7730.53
201, 3054.01
202, 1808.77
203, 1502.22
204, 2820.65
205, 3954.03
206, 2963.17
207, 2154.35
208, 5289.61
209, 4630.41
210, 3844.59
211, 4334.70
212, 4598.79
213, 3972.39
214, 3329.51
215, 6516.33
216, 3661.02
217, 2300.48
218, 4251.31
219, 3919.44
220, 2390.93
221, 2721.08
222, 5594.22
223, 1096.18
224, 3429.37
225, 5858.21
226, 567.40
227, 3510.75
228, 507.44
229, 2066.61
230, 3678.49
231, 1876.37
232, 3775.23
233, 2971.72
234, 2282.46
235, 2050.41
236, 1946.61
237, 4222.60
238, 4846.27
239, 4118.74
240, 7338.43
241, 1036.30
242, 1424.77
243, 2920.62
244, 2277.23
245, 3938.97
246, 5341.50
247, 2076.99
248, 2701.22
249, 1860.13
250, 667.03
251, 1344.50
252, 1488.07
253, 7034.86
254, 7605.11
255, 3625.73
256, 2928.49
257, 1282.10
258, 3926.06
259, 2004.81
260, 3014.43
261, 5327.00
262, 633.03
263, 3997.58
264, 5005.34
265, 3218.09
266, 1099.89
267, 7020.33
268, 3250.99
269, 4537.03
270, 2253.77
271, 2303.59
272, 1596.29
273, 2689.64
274, 1512.31
275, 2893.27
276, 809.03
277, 6370.21
278, 2008.65
279, 2252.69
280, 2825.57
281, 4573.98
282, 601.17
283, 3347.73
284, 6108.99
285, 3013.34
286, 1162.17
287, 3041.38
288, 1021.95
289, 934.53
290, 2786.15
291, 3057.53
292, 2244.63
293, 2131.30
294, 3391.59
295, 1558.85
296, 3829.58
297, 3146.05
298, 5471.93
299, 1079.10
300, 1548.07
301, 2682.83
302, 6124.75
303, 3093.90
304, 2068.84
305, 2207.13
306, 4039.35
307, 5399.87
308, 6066.96
309, 4995.76
310, 4136.89
311, 2566.19
312, 5372.01
313, 5301.30
314, 2997.36
315, 2312.52
316, 2187.31
317, 2418.16
318, 2189.84
319, 6072.77
320, 1748.42
321, 4236.35
322, 2042.91
323, 4408.87
324, 3080.95
325, 4297.56
326, 766.11
327, 5611.90
328, 3526.76
329, 1524.96
330, 1442.67
331, 1003.36
332, 4132.10
333, 4718.99
334, 3166.00
335, 1055.91
336, 3422.31
337, 2321.97
338, 12611.77
339, 8298.56
340, 2803.65
341, 6016.78
342, 4083.21
343, 11483.72
344, 10010.07
345, 6213.09
346, 5963.40
347, 1490.20
348, 1739.25
349, 6750.96
350, 893.56
351, 1571.95
352, 5330.98
353, 4766.32
354, 3150.31
355, 4732.47
356, 3146.95
357, 5536.53
358, 5037.53
359, 5335.52
360, 3677.33
361, 1663.74
362, 2342.40
363, 6149.68
364, 1909.50
365, 4614.63
366, 2488.13
367, 1028.89
368, 1752.74
369, 4994.72
370, 2835.41
371, 5536.00
372, 7923.31
373, 347.50
374, 6794.35
375, 4205.03
376, 2990.36
377, 4558.44
378, 1875.65
379, 2496.73
380, 3560.59
381, 5621.88
382, 4250.18
383, 5424.14
384, 3478.46
385, 2312.25
386, 9679.71
387, 3646.14
388, 2298.61
389, 6119.94
390, 5032.74
391, 2714.29
392, 4434.21
393, 1552.52
394, 1149.99
395, 3033.87
396, 2362.84
397, 8134.12
398, 7631.99
399, 720.47
400, 5677.34
401, 3236.14
402, 3714.31
403, 4396.36
404, 3891.49
405, 2074.46
406, 10566.21
407, 6191.31
408, 4261.00
409, 5947.40
410, 5655.51
411, 2094.56
412, 7938.46
413, 5424.99
414, 2877.95
415, 4437.47
416, 1466.59
417, 4654.47
418, 3165.45
419, 2425.09
420, 2117.47
421, 9433.15
422, 4977.76
423, 1451.91
424, 3457.73
425, 3729.96
426, 3059.40
427, 3982.48
428, 9311.58
429, 5768.11
430, 4722.44
431, 3874.17
432, 3880.34
433, 7417.88
434, 3257.34
435, 3906.21
436, 194.78
437, 3909.93
438, 1118.27
439, 9133.89
440, 10236.51
441, 3540.50
442, 4290.01
443, 7863.58
444, 3059.44
445, 6222.18
446, 7607.56
447, 2665.84
448, 4731.06
449, 5240.96
450, 1151.16
451, 6447.10
452, 6363.81
453, 1730.27
454, 5743.63
455, 2578.82
456, 5121.41
457, 3693.23
458, 3125.40
459, 8019.71
460, 5482.19
461, 2805.47
462, 821.33
463, 2904.07
464, 4710.63
465, 4602.16
466, 2324.04
467, 8311.39
468, 2719.24
469, 3666.18
470, 4125.60
471, 12856.69
472, 5179.67
473, 5679.24
474, 4664.73
475, 6153.16
476, 1563.26
477, 4188.24
478, 1983.69
479, 823.37
480, 1392.78
481, 1926.46
482, 4846.88
483, 6041.43
484, 4399.86
485, 5880.41
486, 4006.23
487, 5212.24
488, 4837.11
489, 4669.23
490, 3352.26
491, 1306.34
492, 141.35
493, 7469.74
494, 1485.69
495, 4703.80
496, 3304.69
497, 9541.06
498, 1785.03
499, 5319.32
500, 3049.22
501, 4582.98
502, 4896.86
503, 763.91
504, 7488.23
505, 2381.80
506, 1599.06
507, 356.50
508, 2818.20
509, 1261.08
510, 4715.42
511, 2842.25
512, 3905.47
513, 4065.82
514, 12090.69
515, 3645.50
516, 1743.84
517, 3339.62
518, 8092.27
519, 3755.99
520, 2106.08
521, 4482.82
522, 3270.69
523, 4965.50
524, 3047.24
525, 6482.35
526, 5882.32
527, 4162.64
528, 2686.81
529, 1564.95
530, 2307.51
531, 5478.59
532, 1473.31
533, 4178.38
534, 6499.73
535, 1246.77
536, 3902.40
537, 4944.80
538, 4009.72
539, 3757.47
540, 3261.56
541, 17590.12
542, 3543.75
543, 4480.37
544, 4249.38
545, 5182.43
546, 3267.49
547, 837.63
548, 2907.66
549, 583.07
550, 1050.83
551, 5356.69
552, 3504.68
553, 5925.68
554, 1892.32
555, 4193.79
556, 4062.00
557, 18291.39
558, 1199.22
559, 8695.95
560, 4142.20
561, 4299.86
562, 1580.25
563, 4210.86
564, 5770.99
565, 3832.52
566, 800.21
567, 2768.08
568, 7008.28
569, 3344.30
570, 3061.87
571, 9132.80
572, 4745.29
573, 652.62
574, 1464.76
575, 4946.65
576, 3328.64
577, 4589.46
578, 4085.86
579, 6434.03
580, 2231.16
581, 1384.42
582, 1663.61
583, 8113.12
584, 3734.95
585, 2671.91
586, 5827.61
587, 5519.94
588, 1983.93
589, 4158.87
590, 5179.53
591, 4428.63
592, 7761.38
593, 4580.53
594, 2172.24
595, 11026.08
596, 1105.62
597, 6001.69
598, 7719.75
599, 14895.77
600, 7632.19
601, 3171.24
602, 2413.84
603, 2827.99
604, 911.37
605, 5917.41
606, 5635.11
607, 2699.57
608, 4129.50
609, 7709.25
610, 9489.38
611, 3156.74
612, 1926.41
613, 2439.10
614, 4616.26
615, 6246.45
616, 3442.49
617, 6186.96
618, 7595.68
619, 2773.41
620, 6025.92
621, 2517.19
622, 11414.82
623, 3582.86
624, 8423.12
625, 7028.52
626, 5689.83
627, 4288.48
628, 900.28
629, 3801.54
630, 6396.17
631, 1897.35
632, 2361.73
633, 4989.79
634, 3321.47
635, 2656.23
636, 3078.39
637, 1276.69
638, 1593.82
639, 5033.25
640, 4559.84
641, 4013.41
642, 25042.77
643, 5527.70
644, 1170.41
645, 4588.79
646, 6411.76
647, 5535.80
648, 1849.57
649, 2729.30
650, 2841.07
651, 5456.19
652, 2605.23
653, 5382.18
654, 3616.32
655, 7594.97
656, 7666.47
657, 2022.30
658, 6018.90
659, 1797.55
660, 1990.06
661, 2915.07
662, 4219.23
663, 2217.35
664, 5071.37
665, 3878.91
666, 3608.65
667, 5385.16
668, 4333.95
669, 3513.49
670, 3809.43
671, 1215.99
672, 2793.22
673, 6392.75
674, 2689.89
675, 5425.25
676, 8177.99
677, 10340.24
678, 9022.07
679, 11296.41
680, 6086.94
681, 5630.93
682, 11764.35
683, 13779.00
684, 36541.36
685, 67137.08
686, 16249.52
687, 7901.79
688, 8032.50
689, 5766.52
690, 2810.37
691, 10150.60
692, 3632.48
693, 4867.34
694, 5975.26
695, 3390.64
696, 1083.74
697, 1838.72
698, 5867.22
699, 3307.81
700, 3974.50
701, 3080.49
702, 4483.22
703, 3173.31
704, 2196.03
705, 5153.98
706, 1147.62
707, 5500.77
708, 5618.30
709, 4523.57
710, 3641.70
711, 5813.84
712, 4130.10
713, 13066.94
714, 1904.30
715, 4756.20
716, 3634.25
717, 3207.30
718, 1658.37
719, 1195.50
720, 2836.06
721, 3839.76
722, 6343.42
723, 7860.62
724, 5142.94
725, 5864.63
726, 6017.33
727, 19988.56
728, 16735.64
729, 3705.74
730, 8437.55
731, 4992.86
732, 5584.48
733, 9050.44
734, 5609.24
735, 2311.43
736, 7423.24
737, 2510.56
738, 3730.75
739, 6992.30
740, 4723.04
741, 1308.37
742, 6899.38
743, 4839.29
744, 2184.02
745, 6474.17
746, 4109.11
747, 6057.85
748, 4049.61
749, 7552.10
750, 11144.40
751, 5322.23
752, 5044.93
753, 4302.71
754, 1206.50
755, 5144.53
756, 778.76
757, 2334.63
758, 2404.51
759, 2230.62
760, 4005.92
761, 4586.93
762, 7416.34
763, 4990.78
764, 663.87
765, 2296.20
766, 9943.76
767, 2341.01
768, 4642.87
769, 1553.67
770, 23970.45
771, 95.37
772, 4321.36
773, 1921.68
774, 4176.85
775, 3511.23
776, 2339.19
777, 3777.54
778, 4894.70
779, 2548.46
780, 1255.25
781, 3186.17
782, 4013.28
783, 3012.88
784, 2428.14
785, 4688.62
786, 783.41
787, 8283.22
788, 1937.44
789, 4380.90
790, 1232.97
791, 5075.27
792, 4819.83
793, 9045.09
794, 462.50
795, 4953.92
796, 1463.38
797, 3778.66
798, 5724.71
799, 2180.15
800, 2441.98
801, 6467.32
802, 288.93
803, 4573.44
804, 4965.46
805, 6660.88
806, 4477.13
807, 2825.08
808, 2390.05
809, 6002.65
810, 3948.52
811, 3075.21
812, 9960.49
813, 19939.44
814, 3240.30
815, 2134.91
816, 1815.25
817, 1400.46
818, 6770.31
819, 3191.43
820, 3100.39
821, 5832.63
822, 5056.67
823, 1625.20
824, 3586.54
825, 3234.56
826, 4325.18
827, 1437.53
828, 8582.36
829, 4868.16
830, 3626.25
831, 593.33
832, 4604.93
833, 2238.51
834, 2200.18
835, 6578.81
836, 2256.76
837, 4423.46
838, 6225.53
839, 4025.62
840, 3683.63
841, 4461.18
842, 2926.10
843, 449.58
844, 2892.31
845, 3120.32
846, 3647.07
847, 1096.90
848, 2100.75
849, 3580.81
850, 2499.12
851, 3937.36
852, 4923.39
853, 2894.91
854, 5100.42
855, 11276.23
856, 5291.97
857, 4681.54
858, 7104.52
859, 4207.02
860, 3105.88
861, 3899.46
862, 1651.56
863, 1670.74
864, 3644.30
865, 2494.49
866, 3322.08
867, 3662.39
868, 4119.98
869, 273.95
870, 2397.34
871, 1912.41
872, 6429.62
873, 3687.20
874, 2494.00
875, 1872.75
876, 3459.77
877, 2367.13
878, 7822.41
879, 5212.81
880, 4301.65
881, 5772.16
882, 6212.45
883, 804.16
884, 5354.08
885, 1131.43
886, 1770.80
887, 5042.15
888, 5517.83
889, 1876.15
890, 1775.80
891, 3008.89
892, 3292.17
893, 947.29
894, 3081.72
895, 4398.43
896, 3235.53
897, 3242.63
898, 11064.63
899, 3332.32
900, 284.02
901, 5175.85
902, 5585.66
903, 1899.87
904, 2535.88
905, 1054.55
906, 4214.77
907, 2576.08
908, 2833.36
909, 5744.78
910, 2456.37
911, 1004.05
912, 2885.81
913, 1368.90
914, 2958.52
915, 2266.15
916, 1950.56
917, 1809.96
918, 5725.60
919, 4331.10
920, 5987.18
921, 4089.73
922, 7099.10
923, 4622.06
924, 5032.48
925, 4220.28
926, 6315.01
927, 3871.24
928, 2079.98
929, 2560.26
930, 2879.42
931, 1739.25
932, 871.29
933, 2611.16
934, 2728.74
935, 1526.61
936, 311.45
937, 4989.71
938, 6185.04
939, 3514.55
940, 4811.33
941, 11015.31
942, 6282.78
943, 1449.04
944, 4098.92
945, 1944.96
946, 3459.19
947, 4676.64
948, 3346.46
949, 4311.72
950, 2208.11
951, 2209.95
952, 4020.71
953, 4685.43
954, 1059.63
955, 3685.06
956, 1474.74
957, 5845.47
958, 2106.31
959, 2144.18
960, 2052.92
961, 1389.96
962, 4018.57
963, 5173.58
964, 2324.15
965, 4947.17
966, 3708.64
967, 1893.16
968, 1945.01
969, 2043.98
970, 2220.82
971, 6133.89
972, 6980.25
973, 2577.68
974, 2579.13
975, 3084.48
976, 4769.32
977, 5339.22
978, 694.39
979, 5523.18
980, 2399.75
981, 946.80
982, 1927.67
983, 3735.16
984, 5511.90
985, 2222.97
986, 1939.14
987, 2651.84
988, 4081.80
989, 1776.55
990, 5619.32
991, 3097.41
992, 3438.67
993, 4226.67
994, 1122.04
995, 2468.92
996, 2200.62
997, 2268.91
998, 1798.56
999, 6036.81
1000, 851.48
1001, 3313.57
1002, 3230.70
1003, 2498.78
1004, 5504.69
1005, 1793.25
1006, 2068.89
1007, 1445.58
1008, 1426.85
1009, 5093.06
1010, 3614.25
1011, 3037.98
1012, 6875.10
1013, 1858.26
1014, 5330.05
1015, 6184.34
1016, 1537.65
1017, 3226.73
1018, 2367.02
1019, 3961.78
1020, 1427.94
1021, 2396.87
1022, 7044.53
1023, 1647.22
1024, 1988.36
1025, 4632.35
1026, 3269.39
1027, 3784.58
1028, 3527.59
1029, 4450.74
1030, 2300.26
1031, 593.17
1032, 6254.30
1033, 3447.39
1034, 3636.24
1035, 1336.58
1036, 1833.25
1037, 2007.02
1038, 2042.96
1039, 5453.65
1040, 5631.65
1041, 1490.85
1042, 6232.63
1043, 2400.14
1044, 4000.62
1045, 2343.58
1046, 1002.97
1047, 1597.07
1048, 4041.40
1049, 3835.13
1050, 2829.99
1051, 4608.90
1052, 4269.12
1053, 1622.08
1054, 811.49
1055, 881.35
1056, 1992.10
1057, 398.69
1058, 3798.50
1059, 1565.79
1060, 4689.10
1061, 4436.01
1062, 4090.58
1063, 1794.09
1064, 3972.99
1065, 3905.05
1066, 1937.44
1067, 997.61
1068, 3304.76
1069, 2803.56
1070, 4772.03
1071, 1553.18
1072, 1782.97
1073, 1874.27
1074, 5643.45
1075, 1765.04
1076, 2842.14
1077, 2499.58
1078, 1925.28
1079, 6117.43
1080, 3006.50
1081, 1144.40
1082, 3433.87
1083, 6625.27
1084, 2979.68
1085, 458.26
1086, 3360.68
1087, 2837.15
1088, 6831.39
1089, 2212.81
1090, 1641.52
1091, 1525.76
1092, 2838.17
1093, 2355.17
1094, 5194.10
1095, 3139.81
1096, 2666.99
1097, 1459.44
1098, 5775.61
1099, 2257.02
1100, 1229.56
1101, 2540.99
1102, 764.39
1103, 1743.50
1104, 1190.85
1105, 4419.38
1106, 4224.41
1107, 343.96
1108, 2790.59
1109, 5045.64
1110, 1025.02
1111, 3811.00
1112, 4619.47
1113, 4340.95
1114, 1150.81
1115, 6406.11
1116, 1876.53
1117, 3429.42
1118, 4400.02
1119, 2483.98
1120, 2480.28
1121, 2169.07
1122, 6139.29
1123, 2035.35
1124, 3261.45
1125, 1032.13
1126, 1681.19
1127, 1389.55
1128, 2484.05
1129, 3312.98
1130, 1266.71
1131, 4286.40
1132, 2219.15
1133, 2412.32
1134, 2579.88
1135, 4136.92
1136, 1675.92
1137, 763.43
1138, 2958.55
1139, 3775.52
1140, 3128.75
1141, 3991.49
1142, 2405.45
1143, 2514.33
1144, 3464.76
1145, 4959.43
1146, 3748.11
1147, 3262.51
1148, 2260.79
1149, 1670.32
1150, 3455.49
1151, 2331.31
1152, 2280.45
1153, 4840.19
